#Time	#Ge	#Inet	#Vm	#Act	#Spike	#Gk	#ISI	#AvgISI	#VmDend	#NMDA	#Gnmda	#GABAB	#GgabaB	#Gvgcc	#VGCCm	#VGCCh	#VGCCJcaPSD	#VGCCJcaCyt	#Gak	#AKm	#AKh	#VmS	#PreSpike	#Ds	#Ps	#Wt	#NMDA_Mg	#NMDA_Nopen	#NMDA_Jca	#NMDA_G	#NMDA_Nt0	#NMDA_Nt1	#NMDA_Nt2	#GluN2B	#Cyt_Ca	#PSD_Ca	#Cyt_CaMact	#PSD_CaMact	#Cyt_CaMKIIact	#Cyt_CaMKII	#Cyt_CaMKIIP	#PSD_CaMKIIact	#PSD_CaMKII	#PSD_CaMKIIP	#PSD_CaMKIIn2b	#PSD_N2B_CaMKII	#PSD_N2B_CaMKIIP	#Cyt_DAPK1act	#Cyt_Ca0CaM_DAPK1	#Cyt_Ca1CaM_DAPK1	#Cyt_Ca0CaM_DAPK1P	#Cyt_Ca1CaM_DAPK1P	#Cyt_DAPK1	#Cyt_DAPK1P	#Cyt_DAPK1_AutoK	#PSD_DAPK1act	#PSD_Ca0CaM_DAPK1	#PSD_Ca1CaM_DAPK1	#PSD_Ca0CaM_DAPK1P	#PSD_Ca1CaM_DAPK1P	#PSD_DAPK1	#PSD_DAPK1P	#PSD_DAPK1_AutoK	#PSD_DAPK1n2b	#PSD_N2B_Ca0CaM_DAPK1	#PSD_N2B_Ca1CaM_DAPK1	#PSD_N2B_Ca0CaM_DAPK1P	#PSD_N2B_Ca1CaM_DAPK1P	#PSD_N2B_DAPK1	#PSD_N2B_DAPK1P	#Cyt_CaNact	#PSD_CaNact	#Cyt_AC1act	#Cyt_cAMP	#Cyt_PKAact	#PSD_AC1act	#PSD_cAMP	#PSD_PKAact	#Cyt_I1P	#Cyt_PP1act	#PSD_I1P	#PSD_PP1act	#Int_AMPAR	#Mbr_AMPAR	#PSD_AMPAR	#Trp_AMPAR
4.83	8.86798e-05	4.59026e-06	0.348258	0.0102452	0	0.0016159	639	542.257	0.348258	100.014	0	0.80459	0	1.53367e-36	5.79855e-13	0.999999	7.16769e-31	4.16859e-31	0	0.483322	0.00175278	-65.1746	0	6.44739	6.38564	1.17667	0.0401635	0.00147065	347.583	0.000590667	0.844219	0.153862	0.00191859	3.64594	0.053989	0.0726462	0.000445796	0.0016871	1.4383	16.826	5.80769e-08	6.06331	16.9516	1.13964e-06	6.29878	0.00381681	1.28864e-06	1.38461	0.672467	0.0116881	1.59072	1.19815	0.932435	13.0998	0.00189719	5.08187	0.558837	0.0135334	1.59386	1.19743	1.02458	13.0976	0.0045164	3.82174	3.42715	0.0658854	0.000367368	0.000185432	0.325013	0.000182213	0.79983	0.802639	0.137968	1.0058	0.249729	0.337293	1.00666	0.249745	0.15727	0.0624143	0.156146	0.375381	6.08886	0.0329316	0.574198	2.93755
4.84	8.78809e-05	4.40771e-06	0.348306	0.0102452	0	0.00157611	649	542.257	0.348305	100.012	0	0.80459	0	1.55598e-36	5.82655e-13	0.999999	7.27143e-31	4.22892e-31	0	0.483322	0.00175278	-65.1699	0	6.42964	6.36536	1.17667	0.0401749	0.00145697	344.423	0.000585339	0.845578	0.152525	0.00189701	3.69041	0.0539551	0.0724406	0.000439969	0.00166511	1.42244	16.8462	5.77468e-08	6.05101	16.9719	1.13545e-06	6.30362	0.00381863	1.28522e-06	1.38521	0.664894	0.0115587	1.59263	1.19804	0.943506	13.0996	0.00189647	5.08558	0.551624	0.0133598	1.59581	1.19734	1.03596	13.0974	0.00451287	3.82444	3.42944	0.0657317	0.000365368	0.000183442	0.325611	0.000180232	0.791676	0.794461	0.136644	1.00114	0.251072	0.334103	1.002	0.251089	0.158373	0.0620015	0.15725	0.372897	6.08911	0.0328586	0.574272	2.93676
4.85	8.70784e-05	4.22317e-06	0.348351	0.00985018	0	0.00153788	659	564.005	0.348351	100.011	0	0.80459	0	1.57768e-36	5.85352e-13	0.999999	7.3723e-31	4.28759e-31	0	0.483322	0.00175278	-65.1653	0	6.41195	6.34514	1.17667	0.0401858	0.00144325	341.25	0.000579987	0.846912	0.151213	0.00187575	3.73553	0.053921	0.0722342	0.00043426	0.00164349	1.40673	16.8662	5.74129e-08	6.03886	16.992	1.13121e-06	6.30844	0.00382044	1.28175e-06	1.3858	0.657379	0.0114304	1.59449	1.19789	0.954506	13.0995	0.00189581	5.08913	0.544466	0.0131876	1.59771	1.19721	1.04726	13.0973	0.0045096	3.82698	3.43159	0.0655748	0.00036341	0.000181491	0.326189	0.00017829	0.78368	0.786441	0.135333	0.996456	0.252413	0.330944	0.997302	0.25243	0.159489	0.0615891	0.158367	0.370416	6.08936	0.032786	0.574346	2.93596
4.86	8.62729e-05	4.0545e-06	0.348395	0.00985018	0	0.00150112	669	564.005	0.348394	100.01	0	0.80459	0	1.59876e-36	5.87949e-13	0.999999	7.47029e-31	4.34458e-31	0	0.483322	0.00175278	-65.1609	0	6.3943	6.325	1.17667	0.0401963	0.00142951	338.068	0.000574615	0.848221	0.149924	0.00185478	3.78132	0.053887	0.0720273	0.000428665	0.00162223	1.39118	16.8859	5.70755e-08	6.02686	17.0119	1.12693e-06	6.31325	0.00382225	1.27824e-06	1.38641	0.64992	0.0113033	1.59631	1.19771	0.965434	13.0995	0.00189521	5.09253	0.537365	0.0130167	1.59956	1.19705	1.05849	13.0973	0.00450657	3.82936	3.4336	0.0654148	0.000361492	0.000179578	0.32675	0.000176387	0.775838	0.778573	0.134035	0.991746	0.25375	0.327814	0.992584	0.253767	0.160618	0.0611772	0.159496	0.367937	6.08962	0.0327137	0.574419	2.93517
4.87	8.54648e-05	3.88879e-06	0.348437	0.0094707	0	0.00146579	679	586.604	0.348436	100.009	0	0.80459	0	1.61926e-36	5.90454e-13	0.999999	7.56561e-31	4.40001e-31	0	0.483322	0.00175278	-65.1567	0	6.37669	6.30492	1.17667	0.0402064	0.00141575	334.876	0.000569226	0.849506	0.14866	0.00183413	3.8278	0.0538529	0.0718199	0.000423181	0.00160132	1.37578	16.9055	5.67347e-08	6.015	17.0316	1.1226e-06	6.31804	0.00382406	1.27469e-06	1.38702	0.642519	0.0111772	1.59807	1.1975	0.976291	13.0996	0.00189466	5.09577	0.530321	0.0128473	1.60136	1.19685	1.06964	13.0975	0.00450377	3.83158	3.43547	0.0652518	0.000359614	0.000177703	0.327291	0.000174521	0.768145	0.770856	0.132749	0.987014	0.255085	0.324713	0.987844	0.255101	0.161758	0.0607659	0.160638	0.365462	6.08987	0.0326418	0.574491	2.93437
4.88	8.46547e-05	3.73028e-06	0.348477	0.0094707	0	0.0014318	689	586.604	0.348476	100.008	0	0.80459	0	1.63915e-36	5.92862e-13	0.999999	7.65805e-31	4.45377e-31	0	0.483322	0.00175278	-65.1527	0	6.35914	6.2849	1.17667	0.040216	0.00140198	331.678	0.000563823	0.850768	0.147418	0.00181376	3.87496	0.0538188	0.0716122	0.000417807	0.00158075	1.36053	16.9248	5.63906e-08	6.00327	17.0511	1.11823e-06	6.32283	0.00382586	1.2711e-06	1.38763	0.635174	0.0110523	1.59979	1.19725	0.987079	13.0999	0.00189417	5.09886	0.523333	0.0126793	1.60311	1.19662	1.08071	13.0978	0.00450122	3.83364	3.43721	0.065086	0.000357775	0.000175864	0.327815	0.000172691	0.7606	0.763284	0.131475	0.982259	0.256415	0.321641	0.983082	0.256432	0.162911	0.0603552	0.161792	0.362991	6.09012	0.0325703	0.574562	2.93358
4.89	8.38428e-05	3.57635e-06	0.348515	0.0094707	0	0.00139909	699	586.604	0.348515	100.007	0	0.80459	0	1.65847e-36	5.95185e-13	0.999999	7.74787e-31	4.50601e-31	0	0.483322	0.00175278	-65.1488	0	6.34163	6.26495	1.17667	0.0402253	0.0013882	328.475	0.00055841	0.852007	0.1462	0.00179369	3.92283	0.0537847	0.0714042	0.000412537	0.00156051	1.34543	16.944	5.60435e-08	5.99169	17.0704	1.11382e-06	6.32759	0.00382766	1.26747e-06	1.38825	0.627887	0.0109285	1.60146	1.19697	0.997797	13.1003	0.00189374	5.1018	0.516401	0.0125128	1.60482	1.19635	1.09172	13.0982	0.00449889	3.83555	3.4388	0.0649174	0.000355973	0.000174061	0.328321	0.000170897	0.753197	0.755856	0.130213	0.977485	0.257743	0.318598	0.9783	0.25776	0.164077	0.0599452	0.162958	0.360523	6.09037	0.0324991	0.574634	2.93279
4.9	8.30297e-05	3.44194e-06	0.348552	0.00910622	0	0.00136762	709	610.083	0.348552	100.007	0	0.80459	0	1.67725e-36	5.97425e-13	0.999999	7.83515e-31	4.55677e-31	0	0.483322	0.00175278	-65.1451	0	6.32417	6.24506	1.17667	0.0402342	0.00137442	325.268	0.000552989	0.853223	0.145003	0.00177391	3.97141	0.0537506	0.0711961	0.000407371	0.0015406	1.33047	16.963	5.56934e-08	5.98025	17.0895	1.10938e-06	6.33235	0.00382945	1.2638e-06	1.38888	0.620656	0.0108058	1.60309	1.19665	1.00845	13.1009	0.00189335	5.10459	0.509526	0.0123477	1.60648	1.19605	1.10265	13.0988	0.00449679	3.83729	3.44026	0.0647463	0.000354207	0.000172292	0.328809	0.000169137	0.745934	0.748567	0.128963	0.972693	0.259066	0.315584	0.9735	0.259083	0.165254	0.059536	0.164138	0.358061	6.09062	0.0324283	0.574704	2.93199
4.91	8.22158e-05	3.30498e-06	0.348588	0.00910622	0	0.00133732	719	610.083	0.348587	100.006	0	0.80459	0	1.69547e-36	5.99581e-13	0.999999	7.91983e-31	4.60602e-31	0	0.483322	0.00175278	-65.1416	0	6.30676	6.22524	1.17667	0.0402427	0.00136064	322.06	0.000547563	0.854417	0.143829	0.00175442	4.02071	0.0537166	0.070988	0.000402305	0.00152102	1.31567	16.9818	5.53406e-08	5.96894	17.1084	1.10489e-06	6.33709	0.00383124	1.2601e-06	1.38951	0.613482	0.0106842	1.60467	1.19631	1.01903	13.1015	0.00189302	5.10723	0.502708	0.0121841	1.60809	1.19572	1.11351	13.0995	0.00449491	3.83889	3.44159	0.0645727	0.000352477	0.000170557	0.32928	0.000167412	0.738808	0.741415	0.127725	0.967883	0.260386	0.312598	0.968682	0.260403	0.166444	0.0591277	0.165329	0.355603	6.09087	0.0323579	0.574774	2.9312
4.92	8.14016e-05	3.17291e-06	0.348622	0.00910622	0	0.00130813	729	610.083	0.348621	100.006	0	0.80459	0	1.71316e-36	6.01661e-13	0.999999	8.00204e-31	4.65383e-31	0	0.483322	0.00175278	-65.1381	0	6.2894	6.20548	1.17667	0.0402509	0.00134688	318.851	0.000542134	0.855589	0.142676	0.0017352	4.07076	0.0536826	0.0707799	0.000397337	0.00150174	1.30101	17.0004	5.49851e-08	5.95777	17.1271	1.10038e-06	6.34181	0.00383302	1.25638e-06	1.39016	0.606365	0.0105638	1.6062	1.19593	1.02954	13.1023	0.00189274	5.10973	0.495947	0.012022	1.60966	1.19536	1.1243	13.1002	0.00449324	3.84032	3.44278	0.0643967	0.000350782	0.000168856	0.329733	0.000165719	0.731815	0.734395	0.126499	0.963057	0.261703	0.30964	0.963849	0.26172	0.167647	0.0587203	0.166534	0.353151	6.09113	0.0322878	0.574843	2.93041
4.93	8.05873e-05	3.04642e-06	0.348655	0.0087535	0	0.00128001	739	634.667	0.348654	100.005	0	0.80459	0	1.7303e-36	6.03663e-13	0.999999	8.0817e-31	4.70016e-31	0	0.483322	0.00175278	-65.1348	0	6.27208	6.18579	1.17667	0.0402588	0.00133313	315.642	0.000536706	0.85674	0.141543	0.00171625	4.12155	0.0536487	0.0705719	0.000392464	0.00148278	1.2865	17.0188	5.46271e-08	5.94673	17.1456	1.09583e-06	6.34653	0.0038348	1.25262e-06	1.39081	0.599304	0.0104444	1.60769	1.19552	1.03999	13.1032	0.00189251	5.11208	0.489242	0.0118614	1.61119	1.19497	1.13501	13.1011	0.0044918	3.84161	3.44383	0.0642185	0.000349121	0.000167187	0.33017	0.000164059	0.724952	0.727507	0.125284	0.958216	0.263015	0.30671	0.959001	0.263032	0.168862	0.0583139	0.167751	0.350705	6.09138	0.0322181	0.574911	2.92961
4.94	7.97733e-05	2.93168e-06	0.348686	0.0087535	0	0.00125291	749	634.667	0.348686	100.005	0	0.80459	0	1.74695e-36	6.05594e-13	0.999999	8.15906e-31	4.74515e-31	0	0.483322	0.00175278	-65.1317	0	6.25481	6.16616	1.17667	0.0402664	0.00131941	312.437	0.00053128	0.857871	0.140432	0.00169758	4.17311	0.0536148	0.0703642	0.000387683	0.00146412	1.27212	17.037	5.42667e-08	5.93583	17.164	1.09125e-06	6.35123	0.00383657	1.24883e-06	1.39146	0.5923	0.0103262	1.60914	1.19508	1.05038	13.1041	0.00189233	5.11429	0.482594	0.0117023	1.61267	1.19454	1.14566	13.1021	0.00449056	3.84274	3.44475	0.0640382	0.000347492	0.000165549	0.330589	0.000162431	0.718217	0.720745	0.124081	0.953361	0.264323	0.303807	0.954139	0.26434	0.170089	0.0579087	0.16898	0.348266	6.09163	0.0321487	0.574979	2.92882
4.95	7.896e-05	2.81629e-06	0.348717	0.0087535	0	0.00122678	759	634.667	0.348716	100.004	0	0.80459	0	1.7631e-36	6.07457e-13	0.999999	8.23409e-31	4.78879e-31	0	0.483322	0.00175278	-65.1286	0	6.23758	6.14659	1.17667	0.0402736	0.00130571	309.234	0.000525858	0.858981	0.13934	0.00167918	4.22544	0.053581	0.0701568	0.000382994	0.00144575	1.25789	17.055	5.39041e-08	5.92506	17.1821	1.08665e-06	6.35591	0.00383834	1.24502e-06	1.39213	0.585353	0.0102091	1.61054	1.19461	1.06069	13.1052	0.0018922	5.11635	0.476003	0.0115448	1.61411	1.19408	1.15623	13.1032	0.00448953	3.84372	3.44554	0.0638558	0.000345896	0.000163942	0.330992	0.000160833	0.711606	0.714108	0.12289	0.948494	0.265627	0.300932	0.949265	0.265644	0.171328	0.0575046	0.170223	0.345833	6.09188	0.0320797	0.575047	2.92803
4.96	7.81477e-05	2.71131e-06	0.348746	0.00841581	0	0.00120158	769	660.133	0.348745	100.004	0	0.80459	0	1.77876e-36	6.09253e-13	0.999999	8.30689e-31	4.83113e-31	0	0.483322	0.00175278	-65.1257	0	6.2204	6.12709	1.17667	0.0402806	0.00129204	306.037	0.000520443	0.860071	0.138268	0.00166103	4.27856	0.0535473	0.0699498	0.000378392	0.00142767	1.2438	17.0728	5.35395e-08	5.91442	17.2001	1.08202e-06	6.36059	0.00384011	1.24118e-06	1.39281	0.578462	0.010093	1.61191	1.19411	1.07095	13.1064	0.00189211	5.11828	0.469469	0.0113888	1.61551	1.1936	1.16674	13.1045	0.0044887	3.84455	3.44619	0.0636715	0.000344331	0.000162365	0.331379	0.000159265	0.705117	0.707592	0.12171	0.943616	0.266926	0.298083	0.944379	0.266944	0.17258	0.0571017	0.171477	0.343408	6.09213	0.032011	0.575114	2.92724
4.97	7.73367e-05	2.60918e-06	0.348774	0.00841581	0	0.00117727	779	660.133	0.348773	100.003	0	0.80459	0	1.79396e-36	6.10984e-13	0.999999	8.3775e-31	4.87219e-31	0	0.483322	0.00175278	-65.1229	0	6.20327	6.10765	1.17667	0.0402874	0.0012784	302.846	0.000515038	0.861141	0.137216	0.00164315	4.33249	0.0535137	0.0697432	0.000373877	0.00140988	1.22985	17.0905	5.31728e-08	5.90391	17.2179	1.07736e-06	6.36525	0.00384187	1.23732e-06	1.39349	0.571627	0.00997812	1.61323	1.19358	1.08113	13.1077	0.00189206	5.12007	0.462992	0.0112344	1.61686	1.19308	1.17718	13.1058	0.00448807	3.84523	3.44671	0.0634853	0.000342797	0.000160818	0.331749	0.000157727	0.698747	0.701196	0.120541	0.938728	0.268222	0.295261	0.939484	0.268239	0.173844	0.0567001	0.172745	0.34099	6.09238	0.0319428	0.57518	2.92645
4.98	7.65273e-05	2.50795e-06	0.348801	0.00841581	0	0.0011538	789	660.133	0.3488	100.003	0	0.80459	0	1.80871e-36	6.12656e-13	0.999999	8.44601e-31	4.91204e-31	0	0.483322	0.00175278	-65.1202	0	6.18619	6.08827	1.17667	0.0402939	0.00126481	299.662	0.000509643	0.862192	0.136182	0.00162552	4.38722	0.0534802	0.0695372	0.000369445	0.00139237	1.21603	17.108	5.28043e-08	5.89352	17.2355	1.07268e-06	6.3699	0.00384362	1.23345e-06	1.39419	0.564849	0.00986431	1.61451	1.19302	1.09126	13.1091	0.00189206	5.12171	0.456572	0.0110815	1.61818	1.19254	1.18755	13.1072	0.00448764	3.84576	3.4471	0.0632974	0.000341292	0.000159299	0.332103	0.000156217	0.692493	0.694915	0.119383	0.93383	0.269512	0.292466	0.934579	0.26953	0.175121	0.0562998	0.174024	0.33858	6.09262	0.0318749	0.575245	2.92566
4.99	0.120076	0.0655943	0.420696	0.00809014	0	0.00112891	800	686.707	0.420694	100.123	0	0.80459	0	1.82442e-36	6.14426e-13	0.999999	8.51902e-31	4.9545e-31	0	0.483322	0.00175278	-65.1173	0	6.16745	6.06703	1.17667	0.0403007	0.00124991	296.169	0.000503724	0.863327	0.135067	0.00160642	4.44838	0.0534435	0.0693112	0.000364665	0.00137341	1.20099	17.127	5.2397e-08	5.88225	17.2546	1.06751e-06	6.375	0.00384555	1.22916e-06	1.39497	0.557457	0.00974038	1.61587	1.19237	1.10233	13.1108	0.00189211	5.12337	0.449577	0.0109151	1.61958	1.19191	1.19888	13.1089	0.0044874	3.84617	3.44738	0.0630888	0.00033967	0.000157661	0.332474	0.000154589	0.685745	0.688138	0.118123	0.928434	0.270927	0.289422	0.929175	0.270944	0.176539	0.0558612	0.175447	0.33594	6.0929	0.0318006	0.575317	2.92479
5	0.120831	-0.173333	0.796667	0.0078119	0	0.010183	1	711.165	0.538671	101.258	0	0.80459	0	0.00024794	0.309669	0.920156	5.33377	3.10202	0	0.483322	0.00175278	-3	0	6.15207	6.04954	1.17667	0.663967	0.00123633	1087.82	0.00820886	0.854596	0.143478	0.00192569	4.50484	0.0574351	0.115907	0.000364993	0.00137782	1.18746	17.1441	5.20965e-08	5.87214	17.2719	1.06585e-06	6.37962	0.0038473	1.22885e-06	1.39569	0.550467	0.00995575	1.61703	1.19176	1.11231	13.1124	0.0018922	5.12475	0.440385	0.0135754	1.62043	1.1914	1.20907	13.1105	0.00448737	3.8464	3.4236	0.086134	0.000337149	0.000157294	0.332784	0.000153163	0.68014	0.684826	0.116988	0.92352	0.272208	0.286682	0.924255	0.272225	0.17784	0.0554641	0.176747	0.333549	6.09315	0.0317334	0.575381	2.924
5.01	0.15783	0.0332364	0.605766	0.0078119	0	0.0090692	11	711.165	0.590194	102.286	0	0.80459	0	2.32146e-05	0.0125769	0.943331	7.14542	4.15564	0	0.483322	0.00175278	-42.9239	0	6.49831	6.42646	1.17667	0.142551	0.196312	112070	0.27993	0.380948	0.446607	0.172445	3.42346	0.90977	6.89274	0.341886	2.32133	1.35107	16.9249	7.84462e-08	6.90825	15.8948	1.89487e-06	6.39214	0.00388189	2.22566e-06	1.53029	0.524371	0.28085	1.59956	1.19561	0.580547	13.113	0.0018929	5.50913	0.246437	0.474815	1.53845	1.21006	0.0323222	13.1077	0.00448384	4.42427	0.906358	1.33475	0.000210532	0.000230587	0.00831306	0.000159505	0.853705	1.28942	0.133648	0.919617	0.273484	0.394935	0.920711	0.273502	0.178373	0.0550825	0.176378	0.331341	6.09339	0.0316667	0.575445	2.92321
5.02	0.135599	0.0403077	0.494604	0.42735	0	0.0162667	8	13	0.489866	103.214	0	0.80459	0	0.00065321	0.0344316	0.892535	257.622	149.828	0	0.483322	0.00175278	-55	0	6.89909	6.86266	1.17667	0.0728998	0.0995779	36365.9	0.0726119	0.190183	0.651037	0.15878	1.97703	0.954726	2.79779	0.617557	1.27808	2.18479	15.8113	1.05787e-07	9.05014	13.0476	2.21959e-06	6.42827	0.00394109	2.64034e-06	1.66388	0.86333	0.560491	1.57006	1.20159	0.0296968	13.1091	0.00189501	5.54692	0.473873	0.624161	1.46272	1.22233	0.00351667	13.0952	0.00446506	4.35434	1.21308	1.68294	0.000239983	0.000271473	0.00556919	0.000184117	1.15824	1.64311	0.216403	0.923487	0.274756	0.652272	0.925355	0.274773	0.176836	0.0547993	0.174196	0.329945	6.09364	0.0316002	0.575508	2.92243
5.03	0.225186	-0.077037	0.604074	0.414594	0	0.0230747	3	13.4	0.49639	104.055	0	0.80459	0	0.0512699	0.158707	0.851807	11723.8	6818.35	0	0.483322	0.00175278	-31.8889	0	7.1593	7.14535	1.17667	0.247855	0.0846811	65925	0.209941	0.120637	0.667322	0.212042	1.36064	2.48193	5.12902	0.492092	1.59495	2.59994	15.2546	8.63746e-08	9.44208	12.5379	1.93588e-06	6.45126	0.0039679	2.27205e-06	1.66164	1.1646	0.380049	1.54956	1.20474	0.0165265	13.0996	0.00189695	5.58257	0.49627	0.545358	1.42671	1.22629	0.00351245	13.0813	0.00444111	4.38713	1.22906	1.49772	0.000275963	0.000288957	0.00706038	0.000210023	1.34001	1.75714	0.251191	0.934814	0.276024	0.736803	0.936891	0.276041	0.174074	0.0546913	0.172267	0.329355	6.09389	0.031534	0.57557	2.92164
5.04	0.130769	0.0127232	0.577447	0.414594	0	0.0205826	13	13.4	0.564665	104.814	0	0.80459	0	3.07977e-06	0.00635025	0.895621	0.962143	0.559564	0	0.483322	0.00175278	-43.5667	0	7.30014	7.29771	1.17667	0.137749	0.0536798	29994.9	0.0739586	0.0934346	0.798887	0.107678	1.13966	0.490399	2.05174	0.100677	0.279372	2.96862	14.76	7.85454e-08	9.49684	12.4779	1.61743e-06	6.46265	0.00398171	1.87773e-06	1.65706	1.33043	0.285896	1.53002	1.20721	0.0161553	13.0862	0.0018982	5.61211	0.856155	0.49744	1.41929	1.22617	0.00941068	13.0666	0.00441708	4.16598	2.18527	1.39878	0.000346501	0.000310285	0.0195643	0.000234766	1.48421	1.74174	0.281922	0.949622	0.27729	0.783357	0.951779	0.277306	0.170927	0.0547482	0.170124	0.329514	6.09414	0.0314681	0.575632	2.92085
5.05	0.134763	-0.0228258	0.495652	0.393453	0	0.0266134	6	14.12	0.43702	105.501	0	0.80459	0	0.00319475	0.0591645	0.864211	1103.12	641.552	0	0.483322	0.00175278	-48.1523	0	7.49262	7.50633	1.17667	0.10732	0.0569791	27110.3	0.0611633	0.0713273	0.786852	0.14182	1.08273	0.870159	2.13847	0.269653	0.535698	3.1807	14.4745	8.00188e-08	9.51292	12.4679	1.70654e-06	6.46805	0.00398962	1.97195e-06	1.653	1.22839	0.349071	1.51112	1.20942	0.0190914	13.0706	0.00189859	5.64383	0.742375	0.561049	1.40077	1.22773	0.00805851	13.0513	0.00439446	4.23982	1.86252	1.55741	0.000349327	0.000337841	0.0156651	0.000256633	1.60735	1.84343	0.296958	0.965317	0.278556	0.817085	0.967555	0.278572	0.168096	0.054933	0.167916	0.330329	6.09438	0.0314024	0.575694	2.92006
5.06	0.128625	0.0172727	0.603828	0.393453	0	0.0238619	16	14.12	0.572471	106.123	0	0.80459	0	2.36712e-07	0.00315192	0.90388	0.070088	0.0407618	0	0.483322	0.00175278	-41.291	1	7.57873	7.59882	1.17667	0.155379	0.0664054	39928.7	0.103126	0.0712985	0.832831	0.0958705	1.07969	0.393977	2.44547	0.0408786	0.155926	3.31552	14.2924	6.86679e-08	9.32449	12.7287	1.45715e-06	6.47175	0.0039924	1.66943e-06	1.64889	1.41299	0.200706	1.49972	1.21014	0.0272719	13.053	0.00189818	5.66358	0.987125	0.428374	1.4037	1.22692	0.0184968	13.0353	0.0043729	4.15866	2.5267	1.19554	0.000408772	0.000339902	0.0344771	0.000276579	1.66307	1.83003	0.304758	0.98197	0.279824	0.825206	0.98421	0.279839	0.165481	0.055214	0.165911	0.33172	6.09463	0.0313371	0.575754	2.91928
5.07	0.130997	-0.0456516	0.45	0.345378	0	0.0295042	7	16.0854	0.433147	106.685	0	0.80459	0	0.00298605	0.0576039	0.86685	1079.93	628.066	0	0.483322	0.00175278	-50.4348	0	7.76038	7.79548	1.17667	0.0944959	0.0475633	20782.1	0.0449554	0.0553615	0.812614	0.132025	1.08846	0.993814	1.85113	0.441404	0.618244	3.58252	13.9346	8.75426e-08	9.44337	12.5783	1.78579e-06	6.47491	0.00400029	2.05239e-06	1.65054	1.08767	0.447233	1.47522	1.21335	0.0168011	13.0341	0.00189715	5.69491	0.786866	0.563075	1.38512	1.22877	0.00891097	13.0182	0.00435233	4.24958	1.99743	1.53388	0.000393217	0.000374822	0.0164331	0.000295099	1.80786	1.95493	0.330092	0.998815	0.281096	0.855954	1.00108	0.281111	0.163158	0.0555575	0.163869	0.333531	6.09488	0.0312722	0.575815	2.91849
5.08	0.127134	0.01295	0.596189	0.345378	0	0.0265696	17	16.0854	0.568001	107.193	0	0.80459	0	2.19741e-07	0.00294971	0.905915	0.0655743	0.0381368	0	0.483322	0.00175278	-41.6155	1	7.83415	7.87439	1.17667	0.152757	0.0603368	35904.5	0.0921127	0.060978	0.851851	0.0871708	1.09255	0.394121	2.22234	0.0407679	0.132842	3.72033	13.7492	7.11424e-08	9.36265	12.6927	1.49493e-06	6.4788	0.00400472	1.7062e-06	1.64862	1.38837	0.225327	1.46476	1.21406	0.0239153	13.0133	0.00189543	5.71079	1.03811	0.413859	1.38712	1.22846	0.018326	12.9996	0.00433175	4.17893	2.6699	1.13768	0.000451061	0.000372666	0.0347155	0.000312953	1.84633	1.96046	0.341434	1.01758	0.282374	0.864284	1.01983	0.282389	0.160866	0.0559586	0.161936	0.335721	6.09512	0.0312076	0.575874	2.91771
5.09	0.0985273	-0.0456516	0.45	0.329348	0	0.0320069	7	16.8684	0.416677	107.623	0	0.80459	0	0.00107362	0.0405492	0.883586	388.284	225.818	0	0.483322	0.00175278	-50.4348	0	7.97785	8.02953	1.17667	0.0944959	0.0443725	19387.6	0.041939	0.0539563	0.83735	0.108694	1.10921	0.576126	1.522	0.131331	0.250089	3.81351	13.6236	7.60049e-08	9.37731	12.6792	1.62281e-06	6.48259	0.00400858	1.84997e-06	1.64803	1.29324	0.295152	1.45137	1.21542	0.0287077	12.9918	0.0018931	5.73391	0.906694	0.511287	1.374	1.22987	0.0169021	12.9799	0.00431116	4.23523	2.29724	1.41222	0.000442452	0.000403185	0.0299813	0.000329454	1.90803	2.03893	0.348544	1.03607	0.28366	0.877666	1.03835	0.283675	0.159031	0.0563917	0.160159	0.338162	6.09537	0.0311433	0.575933	2.91692
5.1	0.0948591	0.00120308	0.517273	0.329348	0	0.028925	17	16.8684	0.514752	107.754	0	0.80459	0	5.61566e-08	0.00157078	0.918039	0.0194891	0.0113345	0	0.483322	0.00175278	-48.3975	0	8.0272	8.08169	1.17667	0.105872	0.0296919	14000.3	0.0314415	0.0716472	0.868653	0.0597001	1.13188	0.261154	0.998522	0.0172701	0.0478984	3.85265	13.5702	6.61788e-08	9.25155	12.8523	1.41032e-06	6.48657	0.00400968	1.59557e-06	1.64655	1.45074	0.157331	1.44509	1.21584	0.0394571	12.9696	0.00189021	5.74561	1.15875	0.34574	1.37958	1.22946	0.031102	12.9595	0.00429023	4.19342	2.9925	0.972087	0.000495054	0.000395474	0.0524848	0.000344237	1.92213	2.01462	0.349998	1.05453	0.284954	0.875968	1.0568	0.284969	0.157497	0.0568406	0.158784	0.340743	6.09561	0.0310794	0.575992	2.91614
