#Time	#Ge	#Inet	#Vm	#Act	#Spike	#Gk	#ISI	#AvgISI	#VmDend	#Gnmda	#RnmdaSyn	#RCa	#SnmdaO	#SnmdaI	#NMDAGmg	#GABAB	#GgabaB	#Gvgcc	#VGCCm	#VGCCh	#VGCCJcaPSD	#VGCCJcaCyt	#Gak	#AKm	#AKh	#LearnNow	%NMDAo	%NMDAi	%Ca	%Ds	%Ps	%CaM	%CaP	%CaD	%RCaM	%RCaP	%RCaD	%SCa	%SCaM	%SCaP	%SCaD	%Wt	%DWt	#VmS	#PreSpike	#NMDA_Mg	#NMDA_Nopen	#NMDA_Jca	#NMDA_G	#NMDA_Nt0	#NMDA_Nt1	#NMDA_Nt2	#GluN2B	#Cyt_Ca	#PSD_Ca	#Cyt_CaMact	#PSD_CaMact	#Cyt_CaMKIIact	#Cyt_CaMKII	#Cyt_CaMKIIP	#PSD_CaMKIIact	#PSD_CaMKII	#PSD_CaMKIIP	#PSD_CaMKIIn2b	#PSD_N2B_CaMKII	#PSD_N2B_CaMKIIP	#Cyt_DAPK1act	#Cyt_Ca0CaM_DAPK1	#Cyt_Ca1CaM_DAPK1	#Cyt_Ca0CaM_DAPK1P	#Cyt_Ca1CaM_DAPK1P	#Cyt_DAPK1	#Cyt_DAPK1P	#Cyt_DAPK1_AutoK	#PSD_DAPK1act	#PSD_Ca0CaM_DAPK1	#PSD_Ca1CaM_DAPK1	#PSD_Ca0CaM_DAPK1P	#PSD_Ca1CaM_DAPK1P	#PSD_DAPK1	#PSD_DAPK1P	#PSD_DAPK1_AutoK	#PSD_DAPK1n2b	#PSD_N2B_Ca0CaM_DAPK1	#PSD_N2B_Ca1CaM_DAPK1	#PSD_N2B_Ca0CaM_DAPK1P	#PSD_N2B_Ca1CaM_DAPK1P	#PSD_N2B_DAPK1	#PSD_N2B_DAPK1P	#Cyt_CaNact	#PSD_CaNact	#Cyt_AC1act	#Cyt_cAMP	#Cyt_PKAact	#PSD_AC1act	#PSD_cAMP	#PSD_PKAact	#Cyt_I1P	#Cyt_PP1act	#PSD_I1P	#PSD_PP1act	#Int_AMPAR	#Mbr_AMPAR	#PSD_AMPAR	#Trp_AMPAR
0.122	0.00129038	-0.000437777	0.31952	0.211623	0	0.0332126	31	26.2522	0.363119	0	3.85481	0.189321	0.7397	0	0.11145	0.80459	0	3.06628e-12	5.55905e-05	0.825407	1.49519e-06	8.69574e-07	0	0.483322	0.00175278	-1	0.0279301	0.777821	0.426126	0.467077	0.52195	0.0193916	0.825742	0.879885	0.0193916	0.825742	0.879885	0.426126	0.0193916	0.825742	0.879885	0.5	0	-68.0013	0	0.0339261	0.0202285	4208.54	0.00686417	0.107392	0.867353	0.0252558	24	0.142147	0.355852	0.0300605	0.048211	7.12469	6.72926	6.36912e-09	20.9898	7.13647	7.13833e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.40857	2.42436	1.1041	0.679907	0.039568	1.06172	0.67973	0.0395686	0.586472	0.0155837	0.588217	0.0934131	6.17247	0.317702	0.317861	1.72072
0.123	0.00120041	-0.000333676	0.319164	0.202745	0	0.0329002	32	27.4017	0.361024	0	3.81626	0.181292	0.732303	0	0.111164	0.80459	0	1.16468e-12	4.01487e-05	0.831427	5.68316e-07	3.30521e-07	0	0.483322	0.00175278	-1	0.0269991	0.770043	0.411072	0.467407	0.522272	0.0157072	0.790876	0.877845	0.0157072	0.790876	0.877845	0.411072	0.0157072	0.790876	0.877845	0.5	0	-68.048	0	0.0338314	0.0194136	4030.39	0.00656923	0.115195	0.86046	0.0243446	24	0.135439	0.340986	0.0295334	0.0475722	7.09122	6.73919	6.5386e-09	21.0828	7.15233	7.37776e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.40473	2.42014	1.10316	0.688451	0.0395647	1.06093	0.688274	0.0395654	0.584221	0.0156527	0.585962	0.0938263	6.17247	0.3177	0.317837	1.72075
0.124	2.00112	0.465625	0.97	0.194786	1	0.0411718	0	28.5214	0.583149	0	5.7781	0.397795	0.72498	0	0.110946	0.80459	0	4.42177e-13	2.89963e-05	0.83724	2.15877e-07	1.2555e-07	0	0.483322	0.00175278	-1	0.0260991	0.762343	0.0856172	0.467217	0.522009	0.295607	0.795558	0.875878	0.295607	0.795558	0.875878	0.0856172	0.295607	0.795558	0.875878	0.5	0	-68.0836	0	0.0337593	0.0186347	3862.41	0.00629224	0.123133	0.853331	0.0235366	24	0.129416	0.32718	0.0291042	0.0470733	7.058	6.74913	6.71282e-09	21.1747	7.1682	7.62592e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.40085	2.4159	1.10221	0.696966	0.0395614	1.06014	0.69679	0.039562	0.58202	0.0157211	0.583756	0.0942359	6.17247	0.317698	0.317812	1.72077
0.125	1.60105	-0.173333	0.796667	0.194786	0	0.0407559	1	28.5214	0.6376	0	5.72032	0.966572	1	1	0.875889	0.80459	0	3.62119e-14	0	0.80837	7.79004e-10	4.53054e-10	0	0.483322	0.00175278	-1	0.0252291	0.754719	1.14475	0.468722	0.523652	0.239441	0.794964	0.873882	0.239441	0.794964	0.873882	1.14475	0.239441	0.794964	0.873882	0.5	0	-3	0	0.663967	0.0178897	15743.9	0.118806	0.124427	0.841173	0.0343999	24	0.160937	0.998653	0.0290784	0.0518561	7.02505	6.75907	6.89504e-09	21.2657	7.18395	7.92886e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.39714	2.41502	1.10127	0.705452	0.0395581	1.05935	0.705277	0.0395587	0.579867	0.0157889	0.581593	0.0946419	6.17247	0.317696	0.317787	1.7208
0.126	1.29791	-0.115556	0.681111	0.194786	0	0.0403463	2	28.5214	0.645508	0	5.66312	1.04809	0.99	0	0.706697	0.80459	0	0	0.277778	0.780495	0	0	0	0.483322	0.00175278	-1	0.0243882	0.747172	1.20759	0.470326	0.525406	0.193948	0.789912	0.871764	0.193948	0.789912	0.871764	1.20759	0.193948	0.789912	0.871764	0.5	0	-20.3333	0	0.402841	0.0171757	16067.3	0.0692047	0.117457	0.839871	0.0426715	24	0.165488	1.03029	0.0296325	0.0576195	6.99236	6.76898	7.09225e-09	21.3559	7.19936	8.292e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.39354	2.41432	1.10032	0.71391	0.0395547	1.0586	0.713735	0.0395553	0.57776	0.0158561	0.57947	0.0950442	6.17247	0.317694	0.317762	1.72082
0.127	1.10478	-0.077037	0.604074	0.194786	0	0.0399431	3	28.5214	0.637813	0	5.60648	1.04508	0.9801	0	0.540649	0.80459	0	0.0703266	0.47673	0.753581	16081.5	9352.69	0	0.483322	0.00175278	-1	0.0235752	0.7397	1.76582	0.472822	0.528164	0.157097	0.781124	0.869448	0.157097	0.781124	0.869448	1.76582	0.157097	0.781124	0.869448	0.5	0	-31.8889	0	0.247855	0.0164908	12837.5	0.0408817	0.101641	0.841593	0.0567655	24	1.65102	1.57218	0.0466624	0.0757938	6.96021	6.77853	7.39854e-09	21.4455	7.21415	8.72214e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.39733	2.41616	1.09942	0.722339	0.0395513	1.05791	0.722166	0.0395519	0.57569	0.0159226	0.577382	0.095443	6.17248	0.317692	0.317736	1.72085
0.128	1.23378	-0.051358	0.552716	0.194786	0	0.039546	4	28.5214	0.641701	0	5.55042	1.02254	0.970299	0	0.421975	0.80459	0	0.408393	0.363643	0.729545	115947	67432.5	0	0.483322	0.00175278	-1	0.0227894	0.732303	4.97447	0.48045	0.536696	0.127249	0.769235	0.86687	0.127249	0.769235	0.86687	4.97447	0.127249	0.769235	0.86687	0.5	0	-39.5926	0	0.169705	0.015824	10035.3	0.0268598	0.0389755	0.82536	0.135665	24	10.8218	5.86914	1.36994	0.640543	6.94651	6.76379	8.39656e-09	21.5429	7.21747	9.6226e-08	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.44463	2.43929	1.10093	0.730747	0.0395479	1.05834	0.730572	0.0395485	0.57359	0.0159886	0.575297	0.0958382	6.17248	0.31769	0.31771	1.72087
0.129	0.854357	-0.0342387	0.518477	0.194786	0	0.0391549	5	28.5214	0.619801	0	5.49492	1.01472	0.960596	0	0.346809	0.80459	0	0.194924	0.262753	0.738851	62519.5	36360.2	0	0.483322	0.00175278	-1	0.0220297	0.72498	2.70484	0.484441	0.541135	0.103072	0.754799	0.863974	0.103072	0.754799	0.863974	2.70484	0.103072	0.754799	0.863974	0.5	0	-44.7284	0	0.129416	0.0151455	8136.75	0.0196051	0.0186147	0.821445	0.15994	24	6.78236	3.87518	2.73969	1.54353	6.99785	6.66248	1.00854e-08	21.6761	7.17227	1.11493e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.47542	2.45595	1.11112	0.73919	0.0395444	1.06345	0.739	0.039545	0.571418	0.0160541	0.573185	0.0962305	6.17248	0.317688	0.317683	1.7209
0.13	0.606798	-0.0228258	0.495652	0.194786	0	0.0387699	6	28.5214	0.589751	0	5.43997	0.971833	0.95099	0	0.300404	0.80459	0	0.0795334	0.18977	0.747856	27462.1	15971.4	0	0.483322	0.00175278	-1	0.0212954	0.71773	1.45519	0.486431	0.543322	0.083488	0.738301	0.860717	0.083488	0.738301	0.860717	1.45519	0.083488	0.738301	0.860717	0.5	0	-48.1523	0	0.10732	0.0144669	6883.34	0.0155294	0.0175002	0.831254	0.151246	24	3.77978	2.42039	2.81218	1.92278	7.07617	6.52513	1.17779e-08	21.8391	7.08771	1.2834e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.49082	2.46609	1.12501	0.74773	0.0395409	1.07232	0.747517	0.0395415	0.569227	0.0161194	0.571064	0.0966204	6.17248	0.317686	0.317657	1.72093
0.131	0.45342	-0.0456516	0.45	0.194786	0	0.0383906	7	28.5214	0.559217	0	5.38557	0.908127	0.94148	0	0.271526	0.80459	0	0.031631	0.137057	0.756551	11439.6	6653.07	0	0.483322	0.00175278	-1	0.0725165	1	2.51664	0.490117	0.547417	2.06686	0.774657	0.858512	2.06686	0.774657	0.858512	2.51664	2.06686	0.774657	0.858512	0.5	0	-50.4348	1	0.0944959	0.048824	21310	0.0460975	0.0172932	0.840922	0.141785	24	2.28876	2.46981	2.31752	1.91836	7.1419	6.40437	1.31625e-08	22.0089	6.99481	1.44073e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.49801	2.47477	1.13732	0.756371	0.0395374	1.08195	0.756143	0.039538	0.567047	0.0161844	0.568946	0.0970082	6.17248	0.317684	0.317629	1.72095
0.132	0.355541	0.114819	0.58889	0.194786	0	0.0380171	8	28.5214	0.578173	0	5.33171	0.834521	0.932065	0	0.219268	0.80459	0	0.0130596	0.0989854	0.764946	5150.61	2995.5	0	0.483322	0.00175278	-1	0.0700993	0.99	1.45352	0.492099	0.549595	1.67416	0.802479	0.857109	1.67416	0.802479	0.857109	1.45352	1.67416	0.802479	0.857109	0.5	0	-55	0	0.0728998	0.050982	18615.1	0.037169	0.0172966	0.850496	0.132207	24	1.58156	2.01981	1.77168	1.68627	7.18523	6.3133	1.4133e-08	22.1735	6.90976	1.57614e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.50127	2.48207	1.14668	0.765093	0.0395339	1.09082	0.76486	0.0395344	0.564896	0.0162491	0.566835	0.0973941	6.17249	0.317682	0.317602	1.72098
0.133	0.27786	0.114813	0.709876	0.194786	0	0.0376492	9	28.5214	0.596506	0	5.27839	0.862868	0.922745	0	0.399198	0.80459	0	0.00383124	0.0759693	0.757715	1129.44	656.863	0	0.483322	0.00175278	-1	0.0677626	0.9801	1.80498	0.494643	0.552405	1.35607	0.822599	0.85629	1.35607	0.822599	0.85629	1.80498	1.35607	0.822599	0.85629	0.5	0	-41.111	0	0.15685	0.0493737	29878.4	0.077458	0.0173427	0.850303	0.132354	24	1.12085	2.40192	1.30887	1.47206	7.20832	6.24908	1.46958e-08	22.3278	6.83887	1.68491e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.50208	2.49036	1.15334	0.773871	0.0395303	1.09832	0.773638	0.0395309	0.562778	0.0163136	0.564735	0.0977784	6.17249	0.317679	0.317574	1.72101
0.134	0.227684	0.977839	0.97	0.555556	1	0.0457664	0	10	0.70117	0	5.22561	0.885892	0.913517	0	0.584507	0.80459	0	0.00130181	0.33255	0.731587	270.832	157.511	0	0.483322	0.00175278	-1	0.0655039	0.970299	1.1451	0.496129	0.554024	4.11305	0.874912	0.856791	4.11305	0.874912	0.856791	1.1451	4.11305	0.874912	0.856791	0.5	0	-29.0124	0	0.282571	0.0473317	39156.1	0.133775	0.0173341	0.84289	0.139776	24	0.955573	2.83182	0.976036	1.32752	7.21604	6.2053	1.49283e-08	22.474	6.77915	1.77283e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.50194	2.49975	1.15792	0.782683	0.0395267	1.10477	0.782456	0.0395272	0.560697	0.0163778	0.562648	0.098161	6.17249	0.317677	0.317545	1.72104
0.135	0.239609	-0.173333	0.796667	0.555556	0	0.0452983	1	10	0.619203	0	5.17335	0.98284	1	1	0.875889	0.80459	0	0.0477322	0	0.70636	1026.83	597.187	0	0.483322	0.00175278	-1	0.0633204	0.960596	3.35043	0.501142	0.559611	3.33157	0.917596	0.858314	3.33157	0.917596	0.858314	3.35043	3.33157	0.917596	0.858314	0.5	0	-3	0	0.663967	0.0452775	39847.4	0.300695	0.0174057	0.837256	0.145338	24	0.942285	2.87222	0.756148	1.19057	7.21341	6.17529	1.49544e-08	22.6136	6.72823	1.84298e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.50168	2.50845	1.1611	0.791513	0.0395231	1.11041	0.791296	0.0395236	0.558653	0.0164417	0.560574	0.0985423	6.17249	0.317675	0.317517	1.72107
0.136	0.182553	-0.115556	0.681111	0.555556	0	0.0448375	2	10	0.558412	0	5.12162	0.899465	0.99	0	0.706697	0.80459	0	0	0.277778	0.682003	0	0	0	0.483322	0.00175278	-1	0.0612097	0.95099	3.03082	0.505641	0.564619	2.69857	0.951166	0.860597	2.69857	0.951166	0.860597	3.03082	2.69857	0.951166	0.860597	0.5	0	-20.3333	0	0.402841	0.0432821	40489.9	0.174397	0.017579	0.834263	0.148158	24	0.79426	2.83282	0.598175	1.05901	7.20389	6.1545	1.48709e-08	22.7468	6.68567	1.89645e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.5009	2.51611	1.16332	0.800351	0.0395194	1.1153	0.800145	0.03952	0.556644	0.0165053	0.55852	0.0989222	6.1725	0.317673	0.317488	1.7211
0.137	0.19757	-0.077037	0.604074	0.555556	0	0.0443838	3	10	0.517091	0	5.0704	0.7797	0.9801	0	0.540649	0.80459	0	0.0614519	0.47673	0.658485	14052.1	8172.45	0	0.483322	0.00175278	-1	0.0591694	0.94148	3.28132	0.510537	0.570074	2.18584	0.976262	0.863414	2.18584	0.976262	0.863414	3.28132	2.18584	0.976262	0.863414	0.5	0	-31.8889	0	0.247855	0.0413636	32200.8	0.102545	0.017683	0.831138	0.151179	24	1.98485	2.96048	0.599387	0.986513	7.19133	6.13784	1.48514e-08	22.8748	6.64995	1.93905e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.50489	2.52341	1.16511	0.809191	0.0395157	1.11956	0.808996	0.0395163	0.554665	0.0165686	0.556488	0.0993008	6.1725	0.317671	0.317458	1.72112
0.138	0.460205	-0.051358	0.552716	0.555556	0	0.0439371	4	10	0.511626	0	5.0197	0.678907	0.970299	0	0.421975	0.80459	0	0.356857	0.363643	0.637728	101315	58923.1	0	0.483322	0.00175278	-1	0.0571971	0.932065	5.80366	0.519465	0.580064	1.77053	0.993597	0.866567	1.77053	0.993597	0.866567	5.80366	1.77053	0.993597	0.866567	0.5	0	-39.5926	0	0.169705	0.03951	25057	0.0670662	0.0160707	0.779981	0.203948	24	10.1502	6.51235	2.66914	2.06137	7.2086	6.08145	1.57154e-08	23.0172	6.59467	2.02993e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.54055	2.54426	1.17095	0.818041	0.039512	1.12581	0.817852	0.0395126	0.552671	0.0166316	0.554462	0.099678	6.1725	0.317668	0.317428	1.72115
0.139	0.250825	-0.0342387	0.518477	0.555556	0	0.0434972	5	10	0.489318	0	4.9695	0.657094	0.960596	0	0.346809	0.80459	0	0.170392	0.262753	0.650201	54651.1	31784.1	0	0.483322	0.00175278	-1	0.0552905	0.922745	3.60035	0.524862	0.586081	1.43413	1.00391	0.869885	1.43413	1.00391	0.869885	3.60035	1.43413	1.00391	0.869885	0.5	0	-44.7284	0	0.129416	0.0376898	20248.7	0.0487881	0.0152447	0.772645	0.212111	24	6.50692	4.53678	4.04094	3.05027	7.29836	5.92826	1.75771e-08	23.2063	6.47786	2.20675e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.56481	2.55957	1.18677	0.826978	0.0395083	1.13818	0.82678	0.0395088	0.55063	0.0166944	0.552425	0.100054	6.1725	0.317666	0.317398	1.72118
0.14	0.133608	-0.0228258	0.495652	0.555556	0	0.0430642	6	10	0.462836	0	4.91981	0.596395	0.95099	0	0.300404	0.80459	0	0.0699907	0.18977	0.662263	24167.1	14055.1	0	0.483322	0.00175278	-1	0.0534475	0.913517	2.35603	0.528264	0.589853	1.16165	1.00796	0.873218	1.16165	1.00796	0.873218	2.35603	1.16165	1.00796	0.873218	0.5	0	-48.1523	0	0.10732	0.0359296	17095.4	0.0385688	0.0149178	0.789962	0.19512	24	3.76621	3.07051	3.86864	3.20579	7.40411	5.75333	1.94912e-08	23.4176	6.33311	2.40591e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.57705	2.56899	1.20496	0.83606	0.0395045	1.15333	0.835848	0.0395051	0.54858	0.0167571	0.550389	0.10043	6.1725	0.317664	0.317367	1.72122
0.141	0.0788352	-0.0456516	0.45	0.555556	0	0.0426377	7	10	0.438584	0	4.87061	0.526015	0.94148	0	0.271526	0.80459	0	0.0280108	0.137057	0.673909	10130.3	5891.61	0	0.483322	0.00175278	-1	0.0516659	0.904382	1.84778	0.530851	0.592707	0.940934	1.00647	0.876437	0.940934	1.00647	0.876437	1.84778	0.940934	1.00647	0.876437	0.5	0	-50.4348	0	0.0944959	0.0342551	14967.5	0.0323773	0.0149415	0.813674	0.171384	24	2.34315	2.26159	3.12872	2.82802	7.48819	5.60686	2.09957e-08	23.6225	6.19865	2.58118e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.58266	2.57475	1.22034	0.84528	0.0395008	1.1675	0.84506	0.0395013	0.546544	0.0168198	0.548369	0.100804	6.17251	0.317662	0.317336	1.72125
0.142	0.0525209	-0.00512239	0.444432	0.555556	0	0.0422177	8	10	0.43806	0	4.8219	0.462003	0.932065	0	0.219268	0.80459	0	0.011633	0.0989854	0.685153	4587.98	2668.28	0	0.483322	0.00175278	-1	0.0499437	0.895338	1.35167	0.532642	0.594666	0.762156	1.00012	0.879432	0.762156	1.00012	0.879432	1.35167	0.762156	1.00012	0.879432	0.5	0	-55	0	0.0728998	0.0326754	11932.6	0.0238259	0.0153245	0.837216	0.14746	24	1.65232	1.74128	2.36666	2.26632	7.54358	5.49832	2.19148e-08	23.8081	6.09138	2.70655e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.58491	2.57801	1.23184	0.854605	0.039497	1.17898	0.854383	0.0394975	0.544536	0.0168823	0.54637	0.101179	6.17251	0.317659	0.317305	1.72128
0.143	0.0368965	-0.0111096	0.43242	0.555556	0	0.0418041	9	10	0.435863	0	4.77368	0.453688	0.922745	0	0.213416	0.80459	0	0.0044976	0.0714895	0.69601	1791.78	1042.07	0	0.483322	0.00175278	-1	0.0482789	0.886385	1.23082	0.534239	0.596406	0.617346	0.989589	0.882108	0.617346	0.989589	0.882108	1.23082	0.617346	0.989589	0.882108	0.5	0	-55.5568	0	0.0706008	0.0311889	11134.9	0.0220247	0.0160319	0.856875	0.127093	24	1.23178	1.46549	1.73228	1.73389	7.57428	5.4225	2.22482e-08	23.9725	6.01315	2.7738e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.58519	2.57978	1.23995	0.863999	0.0394931	1.18758	0.863778	0.0394936	0.54256	0.0169448	0.544399	0.101552	6.17251	0.317657	0.317273	1.72131
0.144	0.0281198	-0.0124662	0.418981	0.555556	0	0.0413968	10	10	0.432835	0	4.72595	0.441683	0.913517	0	0.201182	0.80459	0	0.00175605	0.0516313	0.706492	714.713	415.664	0	0.483322	0.00175278	-1	0.0466696	0.877521	1.12227	0.53566	0.597949	0.500051	0.975465	0.884386	0.500051	0.975465	0.884386	1.12227	0.500051	0.975465	0.884386	0.5	0	-56.758	0	0.0658677	0.0297892	10123.3	0.0196259	0.0170782	0.872727	0.110195	24	0.987368	1.2655	1.24972	1.293	7.5861	5.37181	2.20954e-08	24.1185	5.95965	2.78811e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.58432	2.58045	1.24544	0.873433	0.0394893	1.1937	0.873215	0.0394898	0.54062	0.017007	0.542459	0.101925	6.17251	0.317654	0.31724	1.72134
0.145	0.0220784	-0.0123018	0.405746	0.555556	0	0.0409956	11	10	0.429318	0	4.67869	0.428001	0.904382	0	0.188123	0.80459	0	0.000686473	0.0372893	0.716613	286.01	166.338	0	0.483322	0.00175278	-1	0.045114	0.868746	1.02697	0.536928	0.599319	0.405041	0.958312	0.886198	0.405041	0.958312	0.886198	1.02697	0.405041	0.958312	0.886198	0.5	0	-58.1019	0	0.0609226	0.028469	9147.92	0.017348	0.0184886	0.885311	0.0962006	24	0.825808	1.10964	0.897023	0.952051	7.58426	5.33939	2.1605e-08	24.2498	5.92547	2.76147e-07	0	0	0	0.0741831	0.001461	2.24e-05	0.5958	0.02959	0.09693	19.27	0.00447039	0.0820769	0.001143	1.753e-05	0.5959	0.02959	0.0984	19.26	0.0178629	0.00727977	0.006541	8.476e-05	1.593e-06	2.105e-07	0.0006504	1.938e-07	2.58269	2.58027	1.249	0.882886	0.0394854	1.19789	0.882671	0.0394859	0.538717	0.0170692	0.540551	0.102296	6.17252	0.317652	0.317208	1.72138
